location	product_ean	store_name	code
Asia/Shanghai	1230484106786	Jiangyan	CN
Asia/Shanghai	8737560307202	Sishui	CN
Europe/Kiev	8626114109426	Voznesensk	UA
America/Chicago	2748548216887	Independence	US
Europe/Skopje	1078084870276	Saraj	MK
Europe/Paris	1148957424308	Sceaux	FR
America/Mexico_City	8713922711399	Contla	MX
Africa/Bangui	0697176178345	Carnot	CF
Europe/Rome	1170423393818	Ventimiglia	IT
Asia/Almaty	8424847016635	Otegen Batyra	KZ
Europe/Rome	3452901566029	Catania	IT
Asia/Tokyo	2003426224539	Komono	JP
Asia/Kolkata	9930532564132	Puducherry	IN
America/Sao_Paulo	5895977573740	Esmeraldas	BR
America/Havana	0364665055172	Varadero	CU
Europe/Brussels	6968594055230	Lille	BE
Asia/Tehran	9614085207752	Darreh Shahr	IR
America/Sao_Paulo	7924189367835	Artur Nogueira	BR
Africa/Tunis	1321285353599	Msaken	TN
America/New_York	2396145090081	Leland	US
America/Glace_Bay	0809808941719	Sydney	CA
Europe/Rome	7194349275748	Ragusa	IT
Europe/Moscow	0865467614371	Arzamas	RU
America/Detroit	0196622062875	Waverly	US
America/Sao_Paulo	0444384661493	Resplendor	BR
Asia/Yekaterinburg	2264523918848	Ishim	RU
America/Los_Angeles	7246337097143	Santa Maria	US
Pacific/Honolulu	3810844211626	Kahului	US
America/New_York	0556921326823	Chillum	US
Asia/Makassar	1193109643779	Balikpapan	ID
Asia/Jakarta	1135325155582	Pameungpeuk	ID
America/Los_Angeles	7930806355840	Beaumont	US
Europe/Moscow	1864241256690	Volokolamsk	RU
America/Los_Angeles	4416053937617	Bothell West	US
Europe/Paris	1134915705619	Gonesse	FR
Asia/Kolkata	5360184352735	Rafiganj	IN
Asia/Manila	1170357097165	Talisay	PH
Europe/Amsterdam	3329223318936	Hardenberg	NL
Australia/Perth	5841994101848	Perth	AU
Europe/Berlin	9011447111496	Albstadt	DE
America/Chicago	0805361000979	Bourbonnais	US
Europe/Sofia	7311532360788	Smolyan	BG
Europe/London	3212958070203	Clacton-on-Sea	GB
America/Los_Angeles	9861915435902	Camarillo	US
America/New_York	8984947868195	East Haven	US
Europe/Rome	5785388194415	Gorgonzola	IT
Europe/Moscow	7590949339420	Buynaksk	RU
America/Los_Angeles	2032069395269	Visitacion Valley	US
Africa/Gaborone	8267821508647	Tonota	BW
Asia/Kolkata	5342476689248	Lal Bahadur Nagar	IN
Asia/Kuala_Lumpur	6449453550535	Gua Musang	MY
Europe/Amsterdam	0707576588184	Zeist	NL
America/Havana	7948922518780	Jaruco	CU
Europe/Paris	9710411511163	Bobigny	FR
Asia/Yekaterinburg	9009940190421	Kachkanar	RU
America/Chicago	9873744652702	Brenham	US
Europe/Lisbon	3245236655571	Carnaxide	PT
America/Guayaquil	4412280226449	Milagro	EC
Asia/Shanghai	0839986834152	Xiangtan	CN
Pacific/Honolulu	6495212509795	Kahului	US
Africa/Dar_es_Salaam	1217970230842	Magomeni	TZ
Asia/Kolkata	9842800485561	Jashpurnagar	IN
America/Chicago	1362139562255	Fresno	US
America/Argentina/Cordoba	5170309514289	Esperanza	AR
Europe/Istanbul	8672874512839	Silvan	TR
America/Boise	8472888788899	Nampa	US
Europe/Berlin	3343093213122	Hofheim am Taunus	DE
Europe/Madrid	5779148737936	Villaquilambre	ES
Africa/Conakry	8884855013154	Camayenne	GN
Asia/Jakarta	5239540470911	Pekanbaru	ID
Asia/Shanghai	6474624818770	Pingyi	CN
Asia/Shanghai	7715638634901	Dongfeng	CN
Asia/Manila	9143467956457	Manaoag	PH
Africa/Algiers	7606441207058	Messaad	DZ
America/Panama	4809573527114	Veracruz	PA
Asia/Yekaterinburg	6386377039466	Kuvandyk	RU
Europe/Istanbul	7572191620488	Edremit	TR
Africa/Lubumbashi	6026306351435	Beni	CD
America/Los_Angeles	4788145126590	Redding	US
Europe/Skopje	4643326727440	Saraj	MK
Asia/Shanghai	2463542392084	Shaowu	CN
America/Los_Angeles	8030551501420	Bothell West	US
America/Chicago	1024873669576	Evergreen Park	US
Asia/Baghdad	1584333445633	Karbala	IQ
Asia/Aden	8799929015142	Ataq	YE
America/Jamaica	2823080803266	New Kingston	JM
Europe/Moscow	4618124180841	Novopavlovsk	RU
Europe/London	6621179062107	Arbroath	GB
Asia/Kolkata	1232277394301	Bachhraon	IN
America/New_York	0404869641372	Fayetteville	US
Asia/Yakutsk	3536849011510	Aykhal	RU
Europe/London	9268019617874	Surbiton	GB
Europe/London	7816378996547	Lower Earley	GB
America/Panama	6584305381124	Chilibre	PA
Europe/Paris	4748043828637	Montpellier	FR
America/New_York	5488363902462	Yonkers	US
Asia/Bangkok	4804767480879	Bua Yai	TH
Europe/Berlin	2657690045606	Memmingen	DE
Asia/Aden	3633066527975	Ataq	YE
Asia/Kolkata	5189808234178	Pilkhua	IN
Europe/Vienna	5708467903715	Sankt Peter	AT
Europe/Paris	3062619020906	Herblay	FR
Asia/Shanghai	2513424575538	Shuangcheng	CN
America/Porto_Velho	3726222301219	Porto Velho	BR
Europe/Madrid	8116009832107	Palafrugell	ES
Asia/Kolkata	3328175478224	Chharra	IN
America/Chicago	7251345615654	Greenville	US
Europe/Helsinki	8396831169811	Kallio	FI
Europe/Rome	6060929837402	Lanciano	IT
Asia/Kolkata	9209092325720	Davangere	IN
Africa/Casablanca	3833890336402	Azrou	MA
America/New_York	5242097976072	Kensington	US
Asia/Karachi	9245060353425	Tharu Shah	PK
Europe/Vilnius	6898500793195	Ukmerge	LT
Asia/Tokyo	7337792436476	Namerikawa	JP
America/Caracas	4433066391977	La Victoria	VE
Asia/Karachi	4316853688354	Kot Addu	PK
Europe/London	2254195611109	Bushey	GB
Asia/Tehran	0418529840982	Isfahan	IR
Europe/Dublin	9628205237796	An Muileann gCearr	IE
America/Caracas	4647559027803	Ciudad Guayana	VE
Africa/Tunis	2092742811509	El Alia	TN
Asia/Tokyo	6589769022293	Suzaka	JP
America/New_York	5504016558173	Keene	US
Atlantic/Azores	9876267778393	Ponta Delgada	PT
Europe/Minsk	8072870192064	Novogrudok	BY
Asia/Colombo	5468734640643	Dehiwala-Mount Lavinia	LK
America/New_York	6734292955215	Far Rockaway	US
America/Fortaleza	1655385727500	Guaraciaba do Norte	BR
Europe/Madrid	8415414726224	Reus	ES
Africa/Lagos	1201780556902	Shagamu	NG
Asia/Makassar	1720206239668	Balikpapan	ID
America/Chicago	2325614727630	Fairview Heights	US
America/El_Salvador	6757531552617	Sonzacate	SV
America/Sao_Paulo	4336430605222	Resplendor	BR
Africa/Kigali	8775719171960	Rwamagana	RW
Europe/Moscow	4651637061719	Krymsk	RU
Europe/Amsterdam	8205037421299	Schiebroek	NL
Europe/Rome	1351325388212	Malnate	IT
Asia/Jakarta	6744528887272	Ngemplak	ID
Africa/Dar_es_Salaam	7839270392262	Mvomero	TZ
Asia/Tehran	8215572054890	Isfahan	IR
Asia/Tbilisi	5622874440185	Kobuleti	GE
Europe/Stockholm	2338650505377	Hudiksvall	SE
America/Chicago	2433436048649	Murray	US
America/Caracas	4036382156772	Tinaquillo	VE
Africa/Mogadishu	7239676546342	Baki	SO
America/Tegucigalpa	3984255567686	Olanchito	HN
Europe/Paris	9813538899845	Vienne	FR
Europe/Moscow	8871554945558	Stupino	RU
Europe/Rome	6102679495737	Roseto degli Abruzzi	IT
Europe/Berlin	5645436945508	Trossingen	DE
Europe/Istanbul	0612796516322	Sungurlu	TR
Europe/Warsaw	5063444693097	Jaworzno	PL
Asia/Karachi	3344616968444	Bhit Shah	PK
Asia/Kolkata	1445779447578	Sathyamangalam	IN
Europe/Berlin	1259115533654	Memmingen	DE
Europe/Stockholm	3682502055213	Hudiksvall	SE
Europe/Paris	5741010503307	Mitry-Mory	FR
Europe/Berlin	4643402729443	Gauting	DE
Asia/Kuala_Lumpur	4806014104347	Batu Feringgi	MY
America/Fortaleza	0093017786135	Barras	BR
Asia/Manila	4165548070772	San Jose	PH
America/Los_Angeles	2642387795124	Mira Mesa	US
Europe/Paris	1868801808923	Le Chesnay	FR
Europe/Istanbul	7557321465573	Bergama	TR
America/Los_Angeles	4349106077353	Porterville	US
Asia/Manila	2193039150681	Calauan	PH
America/Santiago	2357921195543	La Ligua	CL
Asia/Tokyo	5670224767772	Hakodate	JP
America/New_York	9636108323942	Norwalk	US
Europe/London	8906431824807	Arbroath	GB
Europe/London	0350469353668	Chapletown	GB
America/Chicago	0790511877993	Westchester	US
America/Chicago	0304985831520	Huntley	US
Europe/London	6111474566665	Barnet	GB
Asia/Bangkok	5471553527132	Nakhon Pathom	TH
Asia/Kolkata	4674408628386	Teghra	IN
Africa/Lagos	2079685398397	Shagamu	NG
Asia/Tokyo	2847168414663	Nonoichi	JP
Africa/Nairobi	9566753683361	Busia	KE
Australia/Sydney	4877835667038	Strathfield	AU
America/Los_Angeles	6151736037502	Bothell	US
America/Sao_Paulo	4652183766103	Itabirito	BR
Europe/Berlin	2563501854797	Landshut	DE
Europe/Moscow	9061670746941	Volokolamsk	RU
Australia/Brisbane	7207920470224	Maryborough	AU
America/Los_Angeles	2753308320209	Laguna Niguel	US
America/Mexico_City	3136898332248	Salvatierra	MX
Europe/Brussels	6782073016037	Temse	BE
Asia/Manila	1297134847970	Calauan	PH
Europe/Paris	6662357518443	Quimper	FR
America/Chicago	2475177293162	Shreveport	US
Asia/Damascus	2094035729034	Binnish	SY
America/Chicago	9837905876123	Hueytown	US
Europe/Paris	4392375696411	Les Olives	FR
Africa/Algiers	9697393279789	Cheraga	DZ
America/Sao_Paulo	6610404977750	Curitiba	BR
America/Phoenix	7319966237225	Gilbert	US
Asia/Ho_Chi_Minh	4232571670924	Sa Dec	VN
America/Bogota	2622217112970	Buenaventura	CO
Africa/Casablanca	2910038786396	Azrou	MA
America/Havana	9631142570611	Media Luna	CU
Asia/Yekaterinburg	3850108051858	Lesnoy	RU
Europe/Helsinki	5648173560799	Tornio	FI
Europe/Vilnius	6300662672428	Ukmerge	LT
America/Argentina/Buenos_Aires	0309343781806	Barracas	AR
Asia/Phnom_Penh	5599690921757	Paoy Paet	KH
Asia/Tokyo	9001287653263	Annaka	JP
Asia/Tashkent	3526517100660	Andijon	UZ
Europe/Berlin	6349683387126	Gronau	DE
America/Los_Angeles	5512453807464	Redding	US
Europe/Berlin	2588212641504	Reutlingen	DE
Asia/Karachi	9243956009227	Jhol	PK
America/Merida	6636876602815	Progreso	MX
Europe/Paris	1818510959676	Les Olives	FR
Asia/Manila	4125471338912	Dipolog	PH
Africa/Lagos	0060772696870	Lagos	NG
Europe/Brussels	8249082357950	Houthalen	BE
Europe/Warsaw	2565160723308	Zgorzelec	PL
Europe/Moscow	4010117057084	Stupino	RU
Africa/Lagos	7580609490967	Yenagoa	NG
Africa/Douala	4269668788798	Mbalmayo	CM
Africa/Kampala	9318485118303	Kitgum	UG
America/Cuiaba	0860111065547	Nova Xavantina	BR
Europe/Vienna	2260449690851	Floridsdorf	AT
Asia/Shanghai	3322334338558	Liaoyang	CN
Europe/Kiev	5447337736250	Zvenihorodka	UA
Africa/Blantyre	3922197254578	Salima	MW
Africa/Tunis	5675657512500	Beni Khiar	TN
America/Guatemala	2416548957023	Chichicastenango	GT
Asia/Jakarta	2307381434904	Jambi City	ID
America/Los_Angeles	9966627517097	Indio	US
America/New_York	0404203263994	Kendall	US
Australia/Sydney	3175003877601	Nowra	AU
Asia/Qyzylorda	1202177160177	Kyzylorda	KZ
Europe/Warsaw	6174910112925	Reda	PL
Europe/Kiev	6296668190984	Hlukhiv	UA
Europe/Berlin	0138364953424	Walsrode	DE
Europe/Rome	3667140248715	Perugia	IT
Europe/Rome	5618183748609	Gorgonzola	IT
America/Los_Angeles	0461901148121	Santa Maria	US
Europe/Paris	7998885740575	Colomiers	FR
Asia/Seoul	0555815291094	Goyang-si	KR
Africa/Kampala	7906530662479	Kitgum	UG
Asia/Yekaterinburg	6980125740576	Kuvandyk	RU
America/New_York	8955553654557	Port Richmond	US
Europe/Istanbul	5313663350586	Aksaray	TR
America/New_York	3374912770847	Taunton	US
Europe/Berlin	9318779438575	Hofheim am Taunus	DE
Europe/Rome	3560911832000	Mesagne	IT
Europe/Rome	0441485399140	Ariccia	IT
Asia/Bangkok	5654800066770	Damnoen Saduak	TH
Asia/Bangkok	3262243605092	Thap Than	TH
America/Chicago	2522820436008	Abilene	US
America/New_York	5515805806580	Fort Washington	US
Europe/Kiev	9220193057655	Zvenihorodka	UA
Europe/London	8148923372933	Hartley	GB
America/New_York	1079568041489	Middletown	US
Asia/Jakarta	4417313295102	Kediri	ID
Africa/Addis_Ababa	6478984444846	Arba Minch	ET
America/Chicago	4583263993068	Pleasant Prairie	US
Asia/Kolkata	9158685880484	Barbil	IN
Asia/Tokyo	4171352481703	Fujioka	JP
Europe/Moscow	6610916618202	Gudermes	RU
Asia/Kolkata	1402714944509	Barbil	IN
Europe/Madrid	4672924237372	Jumilla	ES
Asia/Bangkok	8354786078725	Thap Than	TH
Asia/Kolkata	2105649623721	Jashpurnagar	IN
America/New_York	4104471093946	Kendall	US
Europe/Moscow	3043014305362	Dyat’kovo	RU
Asia/Kolkata	3534265276735	Leteri	IN
Asia/Krasnoyarsk	4797647436588	Sharypovo	RU
America/New_York	5060403341327	Martinsburg	US
Europe/Rome	4583187462398	Mesagne	IT
Asia/Tokyo	3214387061753	Iwade	JP
Europe/Madrid	4520691316670	Amposta	ES
America/New_York	5784419524771	Dublin	US
Asia/Damascus	9365769304426	Tadmur	SY
America/Bogota	9091408890400	Puerto Colombia	CO
America/New_York	0945098454895	Sicklerville	US
Asia/Kolkata	8808583752116	Parola	IN
Europe/Rome	5046978920679	Cordenons	IT
Asia/Kolkata	5650898718256	Uran	IN
America/Chicago	0632521726536	Brenham	US
Africa/Lubumbashi	1144167923433	Beni	CD
Africa/Ndjamena	6125418012828	Mongo	TD
Asia/Manila	6775968436355	Baliuag	PH
America/New_York	5241974218328	East Haven	US
Europe/London	1804921419311	Inverness	GB
Europe/Moscow	1254385302818	Kashira	RU
America/Los_Angeles	2318491821348	Porterville	US
America/Lima	8052383326620	Yunguyo	PE
America/Port_of_Spain	6044586845178	Port of Spain	TT
Europe/Amsterdam	9761706654652	Losser	NL
Europe/Berlin	3149458989776	Ehingen	DE
Europe/Kiev	9824157545105	Hlukhiv	UA
Australia/Sydney	5278025708040	Strathfield	AU
Asia/Manila	7212979205734	Masbate	PH
Asia/Jakarta	9367958647642	Pekanbaru	ID
Europe/London	6115689734833	Cowes	GB
Asia/Tokyo	9051474751937	Ueno-ebisumachi	JP
America/Port-au-Prince	5525602456574	Thomazeau	HT
Asia/Kolkata	3557575042265	Sheoganj	IN
America/Chicago	5073867588320	Columbia Heights	US
Europe/Paris	1290411135661	Lons-le-Saunier	FR
America/New_York	4027124783882	Nutley	US
Asia/Seoul	6266978415688	Eisen	KR
America/El_Salvador	1219578932555	Sonzacate	SV
Asia/Jerusalem	8402821531336	Rahat	IL
Asia/Tokyo	0898673911569	Nonoichi	JP
Europe/Istanbul	3284696033314	Sungurlu	TR
Africa/Johannesburg	2274971094483	Vryheid	ZA
Europe/Warsaw	4934548040272	Brzeg	PL
America/Los_Angeles	0585781917148	Davis	US
Asia/Shanghai	2832414418540	Foshan	CN
America/Santiago	3085992112235	San Bernardo	CL
Europe/Rome	2926335410773	Cordenons	IT
Asia/Karachi	9430343843827	Jhol	PK
Europe/Sofia	3436649646199	Smolyan	BG
Asia/Seoul	0258314134663	Hongseong	KR
America/Chicago	4284380584015	Vestavia Hills	US
Africa/Dar_es_Salaam	0509393168590	Mwandiga	TZ
Africa/Lagos	7462037170799	Gaya	NG
Europe/Bucharest	9704479003166	Sector 6	RO
Asia/Karachi	4396478898628	Bhit Shah	PK
Europe/Berlin	8940648565979	Wittenau	DE
America/New_York	5270448876948	Collinwood	US
Asia/Shanghai	4508401636034	Guli	CN
Asia/Seoul	9228986150460	Nonsan	KR
Asia/Shanghai	0321285440856	Dongdu	CN
America/El_Salvador	6536556170231	Ilopango	SV
Indian/Antananarivo	7598789089154	Sakaraha	MG
Asia/Shanghai	9663128434495	Huangshi	CN
America/Los_Angeles	2009505034662	Encinitas	US
America/Mexico_City	3087261620120	Guanajuato	MX
Asia/Dili	4760689023573	Maliana	TL
Asia/Shanghai	6926795197289	Xinzhou	CN
Africa/Lagos	8664723253321	Shagamu	NG
America/Los_Angeles	7360393898039	Visitacion Valley	US
America/New_York	1868052830926	Far Rockaway	US
Australia/Brisbane	3082534418787	Maryborough	AU
America/Mexico_City	4683257874233	Jocotepec	MX
Asia/Kolkata	5095551482288	Lal Bahadur Nagar	IN
America/Maceio	3270106669334	Aracaju	BR
Europe/Rome	5196564557212	Perugia	IT
America/Chicago	8104542533278	Fresno	US
Europe/Amsterdam	9006577779395	Emmeloord	NL
Asia/Shanghai	3207865241143	Zhoushan	CN
Asia/Tokyo	6147031586623	Motomachi	JP
Europe/Paris	0442767468899	Marseille 11	FR
America/Chicago	2293266852621	Brenham	US
Europe/Berlin	5663928774481	Memmingen	DE
Europe/Rome	4274832447548	Mesagne	IT
America/New_York	9183257243237	Norwalk	US
America/Chicago	5868841186704	Pekin	US
America/Los_Angeles	2706784347116	Troutdale	US
Asia/Karachi	0886573523517	Khairpur Mir’s	PK
Europe/Berlin	4951972140736	Zeitz	DE
Africa/Tunis	0145490926826	El Alia	TN
America/Sao_Paulo	1757524546147	Imbituba	BR
Africa/Bamako	5580397158096	Kati	ML
Africa/Kampala	0394276936171	Arua	UG
Asia/Krasnoyarsk	8441163662308	Sharypovo	RU
Africa/Douala	0292013568688	Idenao	CM
Asia/Kolkata	4131122001463	Rajaori	IN
America/Mexico_City	7439167377718	Santa Rosa Jauregui	MX
Asia/Karachi	5470336059662	Sangla Hill	PK
Europe/Istanbul	8533468998104	Mudanya	TR
America/New_York	6615311542329	Lutz	US
Asia/Kolkata	9760449535013	Aklera	IN
Africa/Lagos	0594303698670	Yenagoa	NG
Asia/Shanghai	4034647291183	Xiangtan	CN
Asia/Kolkata	3206441885634	Leteri	IN
America/New_York	3927494198877	North Lauderdale	US
America/Los_Angeles	3657087266675	Norco	US
Europe/Paris	1345076078171	Ajaccio	FR
America/New_York	2365777706271	Woodbridge	US
America/New_York	8869740038276	Toledo	US
Europe/Rome	4055012301160	Bisceglie	IT
America/Chicago	3768254449712	Jackson	US
Europe/Berlin	2820087131132	Gronau	DE
Europe/London	6728471430792	Strood	GB
Europe/Rome	9913335897850	Afragola	IT
Asia/Manila	2831671313667	Maasin	PH
America/New_York	7653881250250	Woodbridge	US
America/New_York	1289783071516	Norwalk	US
Europe/Paris	3813572221684	Colomiers	FR
Europe/Rome	8065322438254	Novara	IT
Europe/Moscow	7556726108580	Stupino	RU
Africa/Accra	3903350757204	Bibiani	GH
America/Sao_Paulo	3908976280990	Esmeraldas	BR
America/Sao_Paulo	2708904377546	Itabirito	BR
America/New_York	6363316454207	Pottstown	US
America/New_York	5581576210468	Rutland	US
Asia/Kolkata	8843060481165	Sirsi	IN
Europe/Rome	7774564815884	Somma Vesuviana	IT
Europe/Rome	9136057201716	Malnate	IT
America/Mexico_City	1922133292833	Santa Rosa Jauregui	MX
Asia/Kolkata	4430942158532	Parola	IN
Europe/Istanbul	7747734328941	Bergama	TR
Europe/Chisinau	1918659640012	Soroca	MD
Europe/Rome	9287720209932	Cordenons	IT
Australia/Brisbane	4775457499887	Carindale	AU
Europe/Kiev	7678215281656	Hlukhiv	UA
America/Santo_Domingo	8634466047419	Santa Cruz de Barahona	DO
Europe/Vienna	0396967044547	Floridsdorf	AT
Asia/Shanghai	7253766900289	Yanliang	CN
Europe/Zaporozhye	4103333860467	Polohy	UA
Europe/Kiev	8223535613244	Nova Kakhovka	UA
America/Los_Angeles	5210042752972	Bothell	US
America/New_York	1350478187970	East Haven	US
Asia/Jerusalem	5665047107201	Ganei Tikva	IL
Europe/London	1092495382517	East Dereham	GB
Europe/Rome	8832847243232	Francavilla Fontana	IT
Africa/Conakry	7112723928233	Camayenne	GN
Africa/Nairobi	6937250966708	Nyahururu	KE
Asia/Jerusalem	4263883485050	Rahat	IL
Asia/Kuala_Lumpur	8149550541624	Batu Feringgi	MY
Africa/Cairo	7017712098235	Juhaynah	EG
Australia/Melbourne	3600534634640	Wheelers Hill	AU
Europe/Berlin	9906260099659	Verl	DE
Asia/Bangkok	2549553664683	Bua Yai	TH
Africa/Libreville	2803055478903	Franceville	GA
Europe/Madrid	1975789490016	San Juan de Aznalfarache	ES
Europe/Amsterdam	2357070243751	Culemborg	NL
America/Mexico_City	8653216496840	Salvatierra	MX
America/Mexico_City	5605955710506	Guanajuato	MX
Asia/Kolkata	8364367435922	Jashpurnagar	IN
America/El_Salvador	9165080555183	Sonzacate	SV
Asia/Jakarta	3549310442577	Wangon	ID
Asia/Dili	4136981639031	Maliana	TL
Africa/Khartoum	5301917445997	Ar Ruseris	SD
Europe/Berlin	3544048912989	Oschatz	DE
Europe/Paris	0429690206583	Bobigny	FR
Europe/Moscow	8996043900198	Petrozavodsk	RU
Asia/Tashkent	4148163997198	Andijon	UZ
Europe/Berlin	0342310280469	Eppingen	DE
Asia/Kolkata	6989841247796	Gorakhpur	IN
Europe/Berlin	6143266826985	Walsrode	DE
Europe/Berlin	1788799115462	Walsrode	DE
Pacific/Auckland	2975479514137	Gisborne	NZ
Asia/Yekaterinburg	2874539434876	Kachkanar	RU
Asia/Kolkata	5980054798069	Periyakulam	IN
America/Mexico_City	5101880494202	Casa Blanca	MX
America/Guatemala	6017677439693	Chichicastenango	GT
America/Chicago	4870016230854	South Lawndale	US
America/Havana	1999604775867	Varadero	CU
America/New_York	9405804184771	Middletown	US
Europe/Brussels	5648756821668	Temse	BE
Asia/Karachi	1235311261522	Jhol	PK
Africa/Algiers	2447670195373	Cheraga	DZ
Asia/Bangkok	6095887905641	Roi Et	TH
Asia/Shanghai	7372320539601	Yanliang	CN
Europe/Madrid	9096022297017	Segundo Ensanche	ES
America/Managua	7623239585167	Somoto	NI
Europe/Madrid	0611971626344	Villaquilambre	ES
America/Chicago	6708538226667	Brenham	US
America/New_York	1882232468396	Far Rockaway	US
Indian/Reunion	2791398691786	Saint-Denis	RE
Europe/Berlin	4749974344623	Schwalmtal	DE
America/Lima	8555602696189	Iquitos	PE
America/Chicago	0264773774098	Tyler	US
Europe/Volgograd	9512894699389	Mikhaylovka	RU
Europe/Berlin	6984878152938	Korschenbroich	DE
Asia/Kolkata	2804110245744	Bhayandar	IN
Asia/Shanghai	7566370015202	Ulanhot	CN
Europe/Dublin	8777460820180	Athlone	IE
America/Denver	3738705828977	Kearns	US
America/Mexico_City	6356227093757	Jocotepec	MX
Asia/Kolkata	2971948329783	Patti	IN
America/Chicago	6413445165960	Lino Lakes	US
America/Mexico_City	0222000024354	Tuxtla	MX
Europe/Paris	5701053790713	Cavaillon	FR
Europe/Berlin	9861189697204	Weimar	DE
America/Argentina/Cordoba	8068696695599	Rafaela	AR
America/Denver	2748185799187	Kearns	US
Europe/Paris	1406887124409	Saint-Omer	FR
America/Maceio	1731030061462	Barra dos Coqueiros	BR
Asia/Kolkata	7070317489136	Barbil	IN
Asia/Shanghai	4507904140741	Licheng	CN
Asia/Kolkata	4580607988285	Bachhraon	IN
Asia/Yangon	8427860830226	Dawei	MM
America/Chicago	1816769846228	Estelle	US
Asia/Tokyo	2602139692279	Toba	JP
Asia/Irkutsk	6172615310622	Ulan-Ude	RU
Asia/Jakarta	8597156825295	Randudongkal	ID
Europe/Madrid	4849032438469	Cardedeu	ES
Europe/Moscow	0619533326268	Dyat’kovo	RU
Europe/Moscow	5384637344795	Nizhniy Lomov	RU
Europe/Paris	1216968106411	Marly-le-Roi	FR
Asia/Bangkok	5624064335998	Nakhon Pathom	TH
America/New_York	2298350478213	Newburgh	US
Africa/Tunis	0406893772633	El Alia	TN
Asia/Kolkata	4412097250477	Manjeri	IN
Africa/Ndjamena	7459125166604	Mongo	TD
Asia/Manila	6090618077000	Burgos	PH
